年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2020/09/05,9,21924800,21666500,17914150,4.54,8.02,4.64,4.64,5.62,5.62,5.62,5.62,5.62,3.79,,4.54,506.65,0.00,4.82,4.54,,4.54,8.02,4.60,4.64,5.63,5.62,5.60,5.62,5.62,3.79
2020/09/05,10,22118150,21711250,17949600,4.60,8.02,4.64,4.64,5.89,5.89,5.89,5.89,5.89,3.79,,4.61,507.75,0.00,5.46,4.61,,4.61,8.02,4.60,4.64,5.89,5.89,5.88,5.89,5.89,3.79
2020/09/05,11,22314200,21895150,17995000,4.64,7.99,4.64,4.64,6.06,6.06,6.06,6.06,6.06,3.79,,4.64,506.65,0.00,4.64,4.64,,4.64,7.99,4.59,4.64,6.06,6.06,6.04,6.06,6.06,3.79
2020/09/05,12,22571350,21989700,18133250,4.64,7.86,4.65,4.65,5.89,5.89,5.89,5.89,5.89,3.79,,4.64,506.65,0.00,4.64,4.27,,4.64,7.86,4.60,4.65,5.89,5.89,5.87,5.89,5.89,3.79
2020/09/05,13,22956300,22184550,18383000,4.64,7.75,4.64,4.64,4.64,4.64,4.64,4.64,4.64,3.79,,4.64,506.65,0.00,4.64,4.54,,4.64,7.75,4.59,4.64,4.64,4.64,4.64,4.64,4.64,3.79
2020/09/05,14,23326600,22320700,18602600,4.54,8.00,4.64,4.64,4.64,4.64,4.64,4.64,4.64,3.79,,4.54,506.65,0.00,4.27,4.17,,4.54,8.00,4.59,4.64,4.64,4.64,4.64,4.64,4.64,3.79
2020/09/05,15,23676250,22503000,18845850,4.76,8.10,4.76,4.76,4.76,4.76,4.76,4.76,4.76,4.54,,4.76,506.65,0.00,4.03,4.17,,4.76,8.10,4.72,4.76,4.76,4.76,4.76,4.76,4.76,4.54
2020/09/05,16,24149650,22931100,19218500,4.54,9.51,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.54,,4.54,506.65,0.00,3.91,3.69,,4.54,9.51,4.65,4.65,4.68,4.65,4.64,4.65,4.65,4.54
2020/09/05,17,25267700,23514800,19700000,4.12,9.56,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,,4.13,506.83,0.00,3.51,3.50,,4.13,9.55,4.12,4.12,4.21,4.12,4.12,4.12,4.12,4.12
2020/09/05,18,25520800,24429800,19996750,4.32,16.55,4.32,4.32,4.54,4.54,4.54,4.54,4.54,4.54,,4.33,506.77,0.00,3.78,3.78,,4.33,16.55,4.32,4.32,4.58,4.54,4.54,4.54,4.54,4.54
2020/09/05,19,25476400,25471200,20425100,5.45,18.00,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.45,,5.45,505.61,0.00,3.91,3.91,,5.45,18.00,5.50,5.50,5.51,5.50,5.50,5.50,5.50,5.45
2020/09/05,20,25676950,26078250,20740350,5.45,14.01,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.45,,5.45,505.61,0.00,4.07,4.07,,5.45,14.00,5.50,5.53,5.55,5.54,5.53,5.54,5.54,5.45
2020/09/05,21,25575650,26315100,20891100,5.45,15.00,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.45,,5.45,505.61,0.00,4.23,4.16,,5.45,14.99,5.54,5.54,5.55,5.54,5.53,5.54,5.54,5.45
2020/09/05,22,25562950,26679150,21067850,5.51,11.38,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.45,,5.51,505.60,0.00,4.23,4.27,,5.51,11.37,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.45
2020/09/05,23,24903500,26914000,21017850,5.58,11.39,5.69,5.69,5.69,5.69,5.69,5.69,5.69,5.45,,5.58,505.60,0.00,4.46,4.54,,5.58,11.38,5.68,5.69,5.69,5.69,5.68,5.69,5.69,5.45
2020/09/05,24,24706300,27144950,20986550,5.61,10.10,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.45,,5.61,505.61,0.00,4.54,5.44,,5.61,10.09,5.75,5.75,5.74,5.75,5.74,5.75,5.75,5.45
2020/09/05,25,24585500,27018400,20968600,5.76,10.97,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.45,,5.74,503.85,0.00,4.89,5.07,,5.74,10.96,5.74,5.82,5.85,5.86,5.85,5.86,5.86,5.45
2020/09/05,26,24601100,27172000,20994450,5.80,11.00,5.86,5.86,5.89,5.89,5.89,5.89,5.89,5.45,,5.78,503.86,0.00,5.43,5.43,,5.78,10.99,5.75,5.82,5.87,5.89,5.87,5.89,5.89,5.45
2020/09/05,27,24619850,27271050,21072850,5.93,11.02,6.80,6.80,6.80,6.80,6.80,6.80,6.80,5.45,,5.91,503.90,0.00,5.51,5.51,,5.91,11.01,6.61,6.74,6.73,6.80,6.78,6.80,6.80,5.45
2020/09/05,28,24490300,27141050,21030750,5.93,11.22,7.54,7.54,7.54,7.54,7.54,7.54,7.54,5.45,,5.92,504.75,0.00,5.63,5.63,,5.92,11.21,7.44,7.47,7.39,7.54,7.51,7.54,7.54,5.45
2020/09/05,29,25209200,26763600,21525200,6.34,11.04,6.34,6.34,6.34,6.34,6.34,6.34,6.34,5.45,,6.32,504.01,0.00,5.73,5.69,,6.32,11.02,6.34,6.30,6.30,6.34,6.33,6.34,6.34,5.45
2020/09/05,30,24882200,26395200,21360150,6.34,11.23,6.34,6.34,6.34,6.34,6.34,6.34,6.34,5.45,,6.32,504.01,0.00,6.04,5.73,,6.32,11.21,6.34,6.31,6.32,6.34,6.33,6.34,6.34,5.46
2020/09/05,31,24515400,25853800,20968500,6.34,11.06,6.34,6.34,6.34,6.34,6.34,6.34,6.34,5.45,,6.33,504.80,0.00,6.33,6.01,,6.33,11.04,6.34,6.30,6.34,6.34,6.34,6.34,6.34,5.46
2020/09/05,32,24023600,25659450,20629550,6.34,14.01,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,,6.32,504.01,0.00,6.32,6.32,,6.32,14.00,6.26,6.31,6.34,6.34,6.34,6.34,6.34,6.34
2020/09/05,33,23707000,25794750,20530200,8.60,14.01,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,,8.56,503.25,0.00,7.66,6.31,,8.56,14.00,8.60,8.56,8.37,8.59,8.59,8.60,8.60,8.60
2020/09/05,34,23245900,25591550,20160850,9.00,15.00,6.34,6.34,11.88,11.88,11.88,11.88,11.88,11.88,,8.94,502.23,0.00,13.14,6.29,,8.94,15.00,6.34,6.33,11.12,11.83,11.85,11.87,11.86,11.83
2020/09/05,35,23076750,25143650,20165750,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,,13.78,497.66,0.00,8.01,5.94,,13.78,12.57,13.94,13.90,13.04,13.94,13.83,13.99,13.95,13.97
2020/09/05,36,22769350,25020750,19981400,14.23,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,,14.04,498.86,0.00,9.76,5.94,,14.04,13.33,14.92,14.91,14.03,14.94,14.84,14.99,14.97,14.97
2020/09/05,37,22912550,24906200,19686450,8.13,6.34,6.34,6.34,10.01,10.01,10.01,10.01,10.01,10.01,,8.11,504.36,0.00,6.33,6.02,,8.11,6.35,6.34,6.34,9.82,10.01,10.01,10.01,10.01,10.01
2020/09/05,38,22911450,24865150,19683000,7.78,6.34,6.34,6.34,9.89,9.89,9.89,9.89,9.89,9.89,,7.77,504.96,0.00,6.33,5.86,,7.77,6.35,6.34,6.34,9.70,9.89,9.88,9.89,9.89,9.88
2020/09/05,39,22461500,24651850,19358150,8.24,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,,8.21,503.77,0.00,5.82,5.60,,8.21,9.15,9.38,9.37,9.23,9.40,9.34,9.40,9.40,9.39
2020/09/05,40,22267700,24243400,19048400,7.66,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,,7.64,504.29,0.00,5.71,5.52,,7.64,7.69,7.70,7.69,7.63,7.70,7.68,7.70,7.70,7.70
2020/09/05,41,22086900,23831000,19025300,5.74,5.74,5.74,5.74,6.02,6.02,6.02,6.02,6.02,6.02,,5.74,506.46,0.00,5.62,5.54,,5.74,5.75,5.74,5.73,6.03,6.02,6.02,6.02,5.99,6.02
2020/09/05,42,21812400,23467950,18900550,5.62,5.69,5.69,5.69,5.69,5.69,5.69,5.69,5.69,4.54,,5.63,507.36,0.00,5.56,5.50,,5.63,5.70,5.69,5.69,5.74,5.69,5.69,5.69,5.69,4.54
2020/09/05,43,22098250,23061000,18783550,5.49,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.45,,5.51,508.30,0.00,5.47,4.92,,5.51,5.57,5.54,5.54,5.66,5.54,5.54,5.54,5.54,5.45
2020/09/05,44,21862450,22841900,18676850,5.45,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,4.54,,5.46,506.54,0.00,5.06,4.35,,5.46,5.55,5.54,5.54,5.57,5.54,5.54,5.54,5.54,4.54
2020/09/05,45,21375550,22645400,17852000,5.45,5.50,5.50,5.50,7.54,7.54,7.54,7.54,7.54,4.54,,5.45,505.61,0.00,4.55,4.17,,5.45,5.52,5.47,5.50,7.43,7.53,7.51,7.54,7.54,4.55
2020/09/05,46,21112900,22303250,17723650,5.36,5.36,5.36,5.36,6.07,6.07,6.07,6.07,6.07,4.54,,5.37,506.55,0.00,4.55,4.18,,5.37,5.40,5.33,5.36,6.07,6.07,6.05,6.07,6.05,4.54
2020/09/05,47,21165800,21700800,17369650,4.22,4.19,4.19,4.19,6.06,6.06,6.06,6.06,6.06,4.54,,4.26,510.40,0.00,4.23,4.15,,4.26,4.34,4.19,4.19,6.07,6.06,6.04,6.06,6.06,4.54
2020/09/05,48,21026500,21070100,17229200,4.11,4.19,4.19,4.19,4.20,4.20,4.20,4.20,4.20,3.79,,4.13,508.06,0.00,4.06,3.98,,4.13,4.31,4.19,4.19,4.34,4.20,4.20,4.20,4.20,3.79
2020/09/06,1,19971100,20241150,16560800,4.01,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,3.79,,4.04,507.72,0.00,3.97,3.82,,4.04,4.10,4.06,4.06,4.26,4.06,4.06,4.06,4.06,3.79
2020/09/06,2,20385450,20161800,16657700,4.01,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,3.79,,4.03,506.62,0.00,3.96,3.84,,4.03,4.14,4.06,4.06,4.21,4.06,4.06,4.06,4.06,3.79
2020/09/06,3,21212850,20361550,16729550,3.93,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,3.79,,3.93,504.23,0.00,3.93,3.79,,3.93,4.07,4.01,4.01,4.01,4.01,4.02,4.01,4.01,3.79
2020/09/06,4,21494300,20460750,16883200,3.93,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,3.79,,3.93,506.90,0.00,3.82,3.79,,3.93,4.06,4.03,4.01,4.01,4.01,4.01,4.01,4.01,3.79
2020/09/06,5,21817300,20513200,17039400,3.91,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79,,3.91,504.66,0.00,3.86,3.79,,3.91,3.99,3.93,3.93,3.93,3.93,3.94,3.93,3.93,3.79
2020/09/06,6,21954950,20499500,17074100,3.91,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79,,3.91,504.21,0.00,3.92,3.79,,3.91,4.04,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79
2020/09/06,7,21977000,20330200,16901250,3.93,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.79,,3.94,505.49,0.00,3.94,3.80,,3.94,4.14,3.98,3.98,3.98,3.98,3.98,3.98,4.13,3.79
2020/09/06,8,22040550,20297200,16878150,3.93,3.93,3.93,3.93,4.23,4.23,4.23,4.23,4.23,3.79,,3.94,505.49,0.00,4.02,3.80,,3.94,4.09,3.93,3.93,4.23,4.23,4.24,4.23,4.33,3.79
2020/09/06,9,22152450,20307400,16853050,3.93,3.93,3.93,3.93,4.25,4.25,4.25,4.25,4.25,3.79,,3.94,504.48,0.00,4.02,3.80,,3.94,4.13,3.93,3.93,4.25,4.25,4.26,4.25,4.38,3.79
2020/09/06,10,22441300,20368950,16917650,3.91,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79,,3.92,505.30,0.00,4.02,3.80,,3.92,4.08,3.93,3.93,3.93,3.93,3.93,3.93,4.09,3.79
2020/09/06,11,22977350,20446850,16969400,3.91,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79,,3.92,507.15,0.00,4.06,3.87,,3.92,4.11,3.93,3.93,3.93,3.93,3.93,3.93,4.07,3.79
2020/09/06,12,23318750,20511600,17153750,3.86,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79,,3.86,505.86,0.00,3.93,3.79,,3.86,3.99,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.79
2020/09/06,13,23767650,20427850,17418600,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.79,,3.82,505.86,0.00,3.86,3.73,,3.82,3.87,3.86,3.82,3.82,3.82,3.82,3.82,3.82,3.79
2020/09/06,14,24057000,20481500,17495250,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.79,,3.83,507.18,0.00,3.81,3.73,,3.83,3.85,3.84,3.82,3.84,3.82,3.82,3.82,3.82,3.79
2020/09/06,15,24492300,20744600,17930250,3.80,3.86,3.86,3.86,3.79,3.79,3.79,3.79,3.79,3.79,,3.80,505.86,0.00,3.79,3.66,,3.80,3.89,3.86,3.86,3.81,3.79,3.79,3.79,3.79,3.79
2020/09/06,16,25112750,21236350,18503100,3.79,3.82,3.82,3.82,3.79,3.79,3.79,3.79,3.79,3.79,,3.80,507.19,0.00,3.67,3.46,,3.80,4.08,3.82,3.82,3.83,3.79,3.80,3.79,3.79,3.79
2020/09/06,17,25580900,21809000,19049250,3.80,3.83,3.83,3.83,3.79,3.79,3.79,3.79,3.79,3.79,,3.81,507.19,0.00,3.75,3.49,,3.81,4.14,3.83,3.83,3.82,3.79,3.79,3.79,3.79,3.79
2020/09/06,18,25954200,22417000,19272650,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.89,507.16,0.00,3.80,3.69,,3.89,4.11,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/06,19,26470800,23203550,19652700,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,,3.97,505.85,0.00,3.89,3.80,,3.97,3.99,4.00,3.97,3.97,3.97,3.97,3.97,3.97,3.97
2020/09/06,20,26877250,23529900,20018400,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,,4.02,505.86,0.00,3.83,3.80,,4.02,4.05,4.05,4.02,4.02,4.02,4.02,4.02,4.02,4.02
2020/09/06,21,27206150,23927150,20229700,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,,4.08,505.85,0.00,3.96,3.91,,4.08,4.08,4.10,4.08,4.08,4.08,4.08,4.08,4.08,4.08
2020/09/06,22,27153100,24150250,20310850,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,,4.08,505.85,0.00,3.89,3.89,,4.08,4.08,4.09,4.08,4.08,4.10,4.08,4.08,4.08,4.08
2020/09/06,23,27290650,24358900,20407100,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,,4.08,505.85,0.00,3.85,3.83,,4.08,4.08,4.09,4.08,4.08,4.17,4.08,4.08,4.08,4.08
2020/09/06,24,27350000,24403800,20620950,4.08,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,,4.08,505.85,0.00,3.83,3.83,,4.08,4.02,4.03,4.02,4.03,4.12,4.02,4.02,4.02,4.02
2020/09/06,25,26964450,24685050,20774000,4.34,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,,4.34,505.85,0.00,4.02,3.96,,4.34,4.18,4.18,4.18,4.18,4.41,4.18,4.18,4.18,4.18
2020/09/06,26,26847250,24829750,20675950,4.38,4.38,4.38,4.38,4.95,4.95,4.95,4.95,4.95,4.95,,4.38,505.85,0.00,4.02,4.02,,4.38,4.38,4.37,4.38,4.95,5.04,4.95,4.95,4.95,4.95
2020/09/06,27,26620850,24821900,20638150,4.68,4.44,4.44,4.44,5.00,5.00,5.00,5.00,5.00,5.00,,4.68,505.86,0.00,4.16,4.16,,4.68,4.44,4.42,4.44,5.00,5.06,5.00,5.00,5.00,5.00
2020/09/06,28,26154800,24710450,20483500,5.00,4.44,4.44,4.44,5.18,5.18,5.18,5.18,5.18,5.18,,5.00,505.86,0.00,4.24,4.24,,5.00,4.44,4.44,4.44,5.18,5.10,5.17,5.18,5.18,5.18
2020/09/06,29,25853450,24676400,20395900,5.35,4.86,4.86,4.86,5.00,5.00,5.00,5.00,5.00,5.00,,5.35,505.85,0.00,4.18,4.34,,5.35,4.85,4.86,4.86,5.08,4.98,5.00,5.00,5.00,5.00
2020/09/06,30,25364650,24536450,20133700,5.35,5.35,5.35,5.35,5.45,5.45,5.45,5.45,5.45,5.45,,5.36,506.80,0.00,4.55,5.22,,5.36,5.29,5.35,5.35,5.50,5.42,5.45,5.45,5.45,5.45
2020/09/06,31,24890550,24286100,19768400,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,,5.45,505.85,0.00,4.18,4.54,,5.45,5.48,5.45,5.45,5.47,5.54,5.45,5.45,5.45,5.45
2020/09/06,32,24273350,24006050,19349100,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.45,,5.51,506.78,0.00,4.39,4.55,,5.51,5.53,5.50,5.50,5.54,5.86,5.50,5.50,5.50,5.45
2020/09/06,33,23971950,23974200,19179950,5.61,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,,5.61,505.85,0.00,4.44,4.22,,5.61,5.58,5.57,5.59,5.60,5.88,5.59,5.59,5.59,5.59
2020/09/06,34,23284850,23796500,18549100,5.69,5.61,5.61,5.61,7.54,7.54,7.54,7.54,7.54,7.54,,5.72,508.52,0.00,4.66,4.56,,5.72,5.64,5.61,5.61,7.49,7.58,7.54,7.54,7.74,7.54
2020/09/06,35,22636400,23624500,18081600,6.08,5.71,5.71,5.71,7.70,7.70,7.70,7.70,7.70,7.70,,6.09,506.69,0.00,5.59,5.28,,6.09,5.72,5.71,5.71,7.67,7.87,7.69,7.70,7.70,7.70
2020/09/06,36,22433000,23670400,17915950,6.08,5.71,5.71,5.71,9.00,9.00,9.00,9.00,9.00,9.00,,6.11,508.35,0.00,5.63,5.54,,6.11,5.71,5.71,5.71,8.86,9.04,9.00,9.00,9.01,9.00
2020/09/06,37,22308050,23732250,17853300,6.08,5.77,5.77,5.77,13.50,13.50,13.50,13.50,13.50,13.50,,6.13,510.02,0.00,5.82,5.69,,6.13,5.77,5.81,5.77,13.35,13.10,13.47,13.50,13.52,13.50
2020/09/06,38,22205500,23738550,17906800,6.08,5.77,5.77,5.77,13.50,13.50,13.50,13.50,13.50,13.50,,6.13,510.02,0.00,5.82,5.69,,6.13,5.77,5.87,5.77,13.29,13.44,13.48,13.50,13.53,13.50
2020/09/06,39,22325650,23590900,18033450,6.10,8.14,5.75,5.75,7.72,7.72,7.72,7.72,7.72,7.72,,6.12,507.41,0.00,5.77,5.64,,6.12,8.14,5.75,5.75,7.70,8.03,7.72,7.72,7.81,7.72
2020/09/06,40,22231050,23310250,17869200,6.07,8.14,5.75,5.75,7.72,7.72,7.72,7.72,7.72,7.72,,6.09,507.52,0.00,5.77,5.62,,6.09,8.14,5.75,5.75,7.67,7.76,7.72,7.72,7.73,7.71
2020/09/06,41,22124500,22930600,17888200,5.73,5.95,5.63,5.63,6.53,6.53,6.53,6.53,6.53,6.53,,5.75,507.62,0.00,5.61,5.37,,5.75,5.95,5.63,5.63,6.54,7.16,6.52,6.53,6.57,6.53
2020/09/06,42,22199300,22775450,17728850,5.63,8.14,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.45,,5.65,508.70,0.00,5.57,5.37,,5.65,8.14,5.63,5.63,5.67,6.47,5.63,5.63,5.75,5.45
2020/09/06,43,21469650,22351500,17292900,5.57,5.95,5.57,5.57,5.89,5.89,5.89,5.89,5.89,5.45,,5.58,507.81,0.00,5.39,4.58,,5.58,5.95,5.57,5.57,5.90,6.29,5.89,5.89,5.99,5.45
2020/09/06,44,21310500,22291000,17281550,5.52,5.57,5.57,5.57,6.02,6.02,6.02,6.02,6.02,4.54,,5.53,507.83,0.00,5.04,4.34,,5.53,5.56,5.57,5.57,6.03,6.35,6.02,6.02,6.06,4.54
2020/09/06,45,21226450,21977850,17242350,5.45,5.35,5.35,5.35,6.06,6.06,6.06,6.06,6.06,4.54,,5.46,507.83,0.00,4.55,4.16,,5.46,5.36,5.33,5.35,6.06,6.26,6.06,6.06,6.11,4.54
2020/09/06,46,21072100,21774450,17272700,4.98,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,3.79,,5.00,508.47,0.00,4.46,4.16,,5.00,5.35,5.34,5.35,5.39,5.69,5.35,5.35,5.47,3.79
2020/09/06,47,20851900,21208050,17140650,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,3.79,,4.46,508.72,0.00,4.48,4.18,,4.46,4.51,4.43,4.44,4.58,4.79,4.44,4.44,4.44,3.79
2020/09/06,48,20754750,20836900,17189550,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,3.79,,4.17,507.65,0.00,4.12,3.93,,4.17,4.25,4.16,4.16,4.24,4.38,4.16,4.16,4.16,3.79
2020/09/07,1,19701200,20690450,16974650,3.97,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,3.79,,3.97,504.31,0.00,4.02,3.83,,3.97,4.11,4.09,4.09,4.09,4.09,4.09,4.09,4.09,3.79
2020/09/07,2,19909200,20541700,17049450,3.90,4.02,4.02,4.02,6.09,6.09,6.09,6.09,6.09,3.79,,3.90,504.32,0.00,3.97,3.79,,3.90,4.02,4.02,4.02,6.09,6.09,6.09,6.09,6.09,3.79
2020/09/07,3,20691200,20556800,17067250,3.83,4.01,4.01,4.01,5.46,5.46,5.46,5.46,5.46,3.79,,3.83,504.32,0.00,4.01,3.79,,3.83,4.01,4.01,4.01,5.46,5.46,5.46,5.46,5.46,3.79
2020/09/07,4,20958350,20452900,17133450,3.83,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79,,3.83,504.20,0.00,4.06,3.79,,3.83,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79
2020/09/07,5,21097250,20478050,17160750,3.79,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79,,3.79,502.77,0.00,4.06,3.79,,3.79,3.96,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79
2020/09/07,6,21266450,20445400,17194850,3.79,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.79,502.91,0.00,4.06,3.79,,3.79,3.98,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,7,21559400,20558600,17345700,3.79,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.79,503.05,0.00,4.08,3.83,,3.79,3.93,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,8,21754550,20687750,17402700,3.79,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.79,503.05,0.00,4.13,3.83,,3.79,3.96,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,9,21618450,20560950,17307550,3.79,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.79,503.05,0.00,4.13,3.80,,3.79,3.91,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,10,21587650,20735250,17310200,3.79,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.79,502.91,0.00,4.11,3.80,,3.79,3.90,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,11,21402200,20793700,17249650,3.83,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79,,3.83,503.05,0.00,4.13,3.83,,3.83,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.79
2020/09/07,12,21412300,20918150,17361600,3.83,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79,,3.83,502.91,0.00,4.13,3.81,,3.83,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.79
2020/09/07,13,21180750,21402600,17614050,3.99,4.03,4.03,4.03,4.03,4.03,4.03,4.03,4.03,3.79,,3.99,504.04,0.00,3.99,3.79,,3.99,4.03,4.03,4.03,4.04,4.03,4.03,4.03,4.03,3.79
2020/09/07,14,21152850,22007300,17771650,4.11,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,3.79,,4.12,505.29,0.00,4.21,3.92,,4.12,4.14,4.15,4.15,4.23,4.15,4.15,4.15,4.15,3.79
2020/09/07,15,20527200,22893850,18116650,5.04,5.04,5.04,5.04,6.09,6.09,6.09,6.09,6.09,4.54,,5.04,504.74,0.00,4.53,4.05,,5.04,5.04,5.03,5.04,6.09,6.09,6.09,6.09,6.09,4.54
2020/09/07,16,20720700,23965000,18455300,5.45,5.52,5.52,5.52,7.70,7.70,7.70,7.70,7.70,5.45,,5.45,504.74,0.00,5.45,4.23,,5.45,5.52,5.52,5.52,7.67,7.70,7.70,7.70,7.70,5.45
2020/09/07,17,20597000,25368400,19547100,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.45,,5.74,503.82,0.00,5.51,5.41,,5.74,5.77,5.75,5.73,5.75,5.75,5.75,5.75,5.75,5.45
2020/09/07,18,20630000,26717400,19916550,6.94,5.91,5.91,5.91,9.89,9.89,9.89,9.89,9.89,9.89,,6.92,502.14,0.00,5.74,5.61,,6.92,5.93,5.91,5.88,9.53,9.89,9.88,9.87,9.89,9.88
2020/09/07,19,21706150,27416150,21256450,10.00,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,,9.94,501.20,0.00,6.72,5.77,,9.94,10.68,11.21,11.24,10.88,11.24,11.11,11.25,11.12,11.26
2020/09/07,20,21831800,27903700,21382550,13.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,,12.82,496.62,0.00,7.63,5.78,,12.82,13.89,14.85,14.94,14.31,14.92,14.46,14.99,14.78,14.97
2020/09/07,21,21911200,28241550,21461900,16.00,20.00,20.00,20.00,15.00,15.00,15.00,15.00,15.00,15.00,,15.92,501.07,0.00,7.86,5.91,,15.92,19.31,19.66,19.81,14.50,14.99,14.99,14.96,14.93,14.99
2020/09/07,22,22085150,28649950,21635750,15.02,18.02,18.02,18.02,15.00,15.00,15.00,15.00,15.00,15.00,,14.95,501.24,0.00,7.24,5.91,,14.95,17.46,17.83,17.89,14.69,14.98,14.91,14.97,14.76,14.99
